exhibitor_id,company_name,country,website,pavilion,activity_1liner,products,services,target_buyers,technologies,why_target,completeness_score,data_source_strength
1183,KLAUS BAIER GMBH,Germany,http://www.klausbaier.de/,,"Conseille en stratégie, intelligence économique et opérations pour la défense et l'industrie.",conseil stratégique défense · due-diligence M&A défense · études de marché défense · intelligence économique,ingénierie / conseil · sous-traitance,"Industriels défense, MoD / Armées",,"Cabinet conseil défense — partenaire pour la transformation, due-diligence M&A et études de marché.",85,medium
1184,KME,United-Kingdom,https://www.kme.co.uk/,,"Conçoit et fabrique des véhicules militaires, drones aériens, radars pour armées et forces de sécurité.",véhicules militaires · drones aériens · radars · systèmes navals · systèmes optroniques,certification / tests · distribution / représentation · intégration de systèmes,"MoD / Armées, Sécurité civile, Primes défense",véhicules tout-terrain · vol autonome · RF / micro-ondes · radar AESA,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
1185,KNDS CBRN,France,http://knds.com/en/subsidiaries/knds-cbrn,,"Conçoit et fabrique des équipements NRBC (détection, protection, décontamination).",masques NRBC · tenues NRBC · détecteurs de gaz · filtres NBC,MCO / MRO · formation · certification / tests · intégration de systèmes,"MoD / Armées, Sécurité civile, Export / international",filtration NRBC,Compétiteur sur le marché NRBC — partenaire pour les armées en quête de souveraineté NRBC.,100,high
1186,KNDS DEUTSCHLAND,Germany,http://www.knds.com/,,"Conçoit et fabrique des véhicules militaires, drones aériens, systèmes anti-drone pour armées et forces de sécurité.",véhicules militaires · drones aériens · systèmes anti-drone · capteurs embarqués · radars,MCO / MRO · ingénierie / conseil · formation · support opérationnel · distribution / représentation,"MoD / Armées, Sécurité civile, Primes défense, Export / international",IA / vision · edge computing · cloud · 5G / sans-fil · RF / micro-ondes,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,high
1187,KNDS FRANCE - SCE COMPTABILITE FOURNISSEUR,France,http://www.knds.fr/,,NOS FORCES Combat proven : KNDS France est le partenaire de confiance des armées françaises.,véhicules militaires · armes · munitions · robots terrestres (UGV) · équipement logistique,MCO / MRO · formation,"MoD / Armées, Export / international",robotique / autonomie · simulation,"Acheteur potentiel de motorisation, blindage, optronique et électronique embarquée pour ses lignes véhicules — également compétiteur sur le segment véhicules.",100,medium
1188,KNDS Tracks,Germany,http://www.knds-tracks.de/,,"The undisputed technology leader in developing and manufacturing track systems for tanks and armored vehicles, with over 100 solutions in…",,MCO / MRO · certification / tests · intégration de systèmes,"MoD / Armées, Export / international",robotique / autonomie · simulation,Prestataire potentiel de MCO / MRO pour mod / armées — partenaire pour les marchés publics et industriels associés.,80,high
1189,KNL,Finland,http://knl.fi/,,A technology company with beyond-line-of-sight communication solutions.,,intégration de systèmes,"MoD / Armées, Export / international",GNSS / GPS · cryptographie · cybersécurité · 5G / sans-fil · RF / micro-ondes,Prestataire potentiel de intégration de systèmes pour mod / armées — partenaire pour les marchés publics et industriels associés.,80,medium
1190,KNOTT GmbH Bremsen - Achsen,Germany,http://www.knott.de/,,"The world’s largest variety of brakes and braking systems for off-highway vehicles,
focusing on tailor-made solutions for special applica…",,formation · ingénierie / conseil · distribution / représentation,,cryptographie,Prestataire potentiel de formation pour des programmes défense/sécurité — à qualifier en discovery call.,65,medium
1191,KOLARMS s.r.o.,Slovakia,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
1192,KOLT Power,United-Kingdom,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
1193,KOLUMAN OTOMOTİV ENDÜSTRİ A.Ş.,Turkey,http://kolumantech.com/,,Fournit advanced engineering in automotive and superstructure production.,,,,GNSS / GPS,À qualifier — données publiques insuffisantes pour trancher.,55,medium
1194,KONGSBERG,Norway,http://www.kongsberg.com/kda,,"Fournit des services de sécurité (gardiennage, vidéosurveillance, intervention) pour sites sensibles.",,MCO / MRO · services cloud / données,"Sécurité civile, Primes défense, MoD / Armées, Export / international",robotique / autonomie · cloud,Prestataire potentiel de MCO / MRO pour sécurité civile — partenaire pour les marchés publics et industriels associés.,80,medium
1195,KONI - AN ITT COMPANY,Netherlands,http://www.koni.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
1196,KÖNIG SEATINGS,Germany,http://www.koenig-sitze.de/,,"Safety and security 
are our mission.",,,,,À qualifier — données publiques insuffisantes pour trancher.,40,medium
1197,KONSTRUKTA - DEFENCE,Slovakia,https://kotadef.sk/?lang=en,,"Distribue des armes, équipement logistique, véhicules militaires pour primes et armées.",armes · équipement logistique · véhicules militaires · munitions · protection balistique,certification / tests · MCO / MRO · distribution / représentation · intégration de systèmes,"MoD / Armées, Primes défense",robotique / autonomie,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
1198,KONTRON,France,http://www.kontron.com/,,"Rugged, secure embedded boards and mission computers for critical defense, aerospace, and railway environments.",,ingénierie / conseil · formation · distribution / représentation · certification / tests · intégration de systèmes,"Primes défense, MoD / Armées, Sécurité civile, Export / international",edge computing · 5G / sans-fil · cybersécurité · cloud · IA / vision,Prestataire potentiel de ingénierie / conseil pour primes défense — partenaire pour les marchés publics et industriels associés.,80,high
1199,Korea Defense Industry Association,South-Korea,http://www.kdia.or.kr/,,Représente le tissu industriel défense et facilite la coopération internationale.,représentation des industriels défense · accompagnement export PME défense · mise en relation B2B défense · montage de projets EDF / Horizon Europe,,"Industriels défense, Export / international",,"Porte d'entrée institutionnelle vers le tissu industriel défense — utile pour identifier sous-traitants, partenaires R&D et opportunités EDF.",70,low
1200,KOREA DEFENSE INDUSTRY CORP,South-Korea,https://www.koreadefenseindustry.com/eng/,,"Conçoit et fabrique des munitions de petit, moyen et gros calibre pour les forces armées.",munitions petit calibre · munitions moyen calibre · munitions gros calibre · amorçages et fusées,,"MoD / Armées, Primes défense, Export / international",matériaux énergétiques,"Munitionnaire — acheteur stratégique de poudres, explosifs, douilles et amorçages. Programmes en forte montée en cadence (155mm, 5.56, 7.62).",100,low
1201,KOVO Armor,Lithuania,http://kovo-armor.com/,,Conçoit et fabrique des solutions de blindage et protection balistique.,plaques balistiques · panneaux blindés composites · boucliers tactiques,certification / tests,"MoD / Armées, Sécurité civile, Primes défense, Export / international",matériaux composites balistiques,Compétiteur direct sur blindage composite — fournisseur potentiel pour primes véhicules blindés.,100,high
1202,Krämer Special Vehicles,Germany,http://www.kraemer-vehicles.com/,,"Developed for defence and security operations, the vehicle provides reliable personnel rescue on land and water, even in inaccessible areas.",,,Sécurité civile,,Cible commerciale sur le segment sécurité civile — à qualifier sur portefeuille produit / services.,65,medium
1203,KrattWorks,Estonia,https://www.krattworks.com/,,"Conçoit et fabrique des drones tactiques (ISR, munitions rôdeuses, frappe de précision).",drones FPV de combat · munitions rôdeuses tactiques · stations de contrôle,distribution / représentation · intégration de systèmes,"MoD / Armées, Export / international, Sécurité civile",vol autonome · IA / vision,Compétiteur de niche sur drones FPV battle-proven (Ukraine) — partenaire pour intégrateurs de drones à grande échelle.,100,medium
1204,Kraus Elektrotechnik,Germany,http://www.kraus.de/,,"Conçoit et fabrique des systèmes optroniques, moteurs / propulsion, systèmes navals.",systèmes optroniques · moteurs / propulsion · systèmes navals · véhicules militaires · radars,certification / tests,MoD / Armées,Lidar / Laser,"Acheteur potentiel de détecteurs IR, cryocoolers, optique de précision pour ses lignes optronique — également compétiteur sur le segment optronique.",100,medium
1205,Krempel,Germany,http://www.krempel.com/en,,"Distribue des protection balistique, matériaux composites, moteurs / propulsion pour primes défense.",protection balistique · matériaux composites · moteurs / propulsion · batteries / sources d'énergie · réseaux de communication,,"Primes défense, Export / international",matériaux composites,Canal de distribution sur le marché primes défense — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
1206,Kroko proizvodnja i razvoj d.o.o.,Croatia,https://www.krokotactical.com/,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
1207,KRONUS SIA,Latvia,http://www.kronus.eu/,,"Société leading manufacturer of wooden packaging solutions, offering durable, customizable, and cost-efficient products for logistics, in…",plateforme cybersécurité OT · outils d'audit ICS / SCADA,certification / tests,"Sécurité civile, MoD / Armées, Industriels défense, Export / international",cybersécurité OT / ICS,Niche cybersécurité industrielle — partenaire pour la protection d'infrastructures critiques et bases militaires.,80,medium
